dataset,split,num_experts,points_per_split,nlpd_single_gp,nlpd_experts,nlpd_gpoe,nlpd_phs,nlpd_bhs
pendulum,8,6,10,0.10591658490941135,1.7821411638569546,1.0789294097168236,2.6151366,1.3011037
servo,6,2,2,0.0541512347422288,0.44296960592583423,0.3420208347871334,0.34711954,0.3363467
servo,4,4,10,0.13230444161114033,1.3828317306416225,1.3700983239731603,0.16536543,0.04638195
servo,6,2,5,0.0541512347422288,0.44296960592583423,0.3420208347871334,0.31510893,0.3358318
pendulum,9,6,10,0.19046580516867354,1.8066310140360218,1.0323489863603506,3.0152757,1.2226628
servo,6,4,2,0.0541512347422288,0.9165382607297698,0.5926299127788368,0.21008107,0.166327
servo,6,2,10,0.0541512347422288,0.44296960592583423,0.3420208347871334,0.28510123,0.340648
servo,6,4,5,0.0541512347422288,0.9165382607297698,0.5926299127788368,0.09374442,0.103750005
servo,6,6,2,0.0541512347422288,2.1839426731748355,1.9145081611647314,0.55681473,0.49417743
servo,1,6,10,1.3453192425797218,3.6106507887961086,4.070297124670125,2.0728452,0.81013805
servo,7,2,2,-0.15627606815596662,-0.014765568433067394,-0.21466053002372956,-0.22708559,-0.0936686
servo,5,6,5,0.07882570460948432,1.067566335621256,0.41399630580224983,0.2294912,0.38186756
servo,5,4,10,0.07882570460948432,0.6483608225055443,0.37137781854211377,0.22512397,0.17020366
servo,7,2,5,-0.15627606815596662,-0.014765568433067394,-0.21466053002372956,-0.20939827,-0.091067284
servo,7,4,2,-0.15627606815596662,0.44219160794197215,-0.13701353213953363,-0.2065547,0.050615564
servo,7,2,10,-0.15627606815596662,-0.014765568433067394,-0.21466053002372956,-0.20440444,-0.10376086
servo,7,4,5,-0.15627606815596662,0.44219160794197215,-0.13701353213953363,-0.09494748,0.060288794
servo,6,6,5,0.0541512347422288,2.1839426731748355,1.9145081611647314,0.61771446,0.4858439
servo,7,6,2,-0.15627606815596662,0.8893655876354972,-0.02881439469432175,-0.16069828,0.27795362
servo,6,4,10,0.0541512347422288,0.9165382607297698,0.5926299127788368,0.11279036,0.08410347
servo,8,2,2,0.3132535257062063,0.7702101738479786,0.5966179105905673,0.26825327,0.23827356
servo,8,2,5,0.3132535257062063,0.7702101738479786,0.5966179105905673,0.26830065,0.23023614
servo,2,6,10,0.1477174689693332,2.640252688837459,1.9092495849067055,0.4399793,0.42560214
servo,0,6,10,0.29766894989858284,1.725362257562595,1.207035702411578,0.3915159,0.3932014
servo,8,4,2,0.3132535257062063,1.6482668917348153,1.313149011140744,0.81178176,0.33230066
servo,8,2,10,0.3132535257062063,0.7702101738479786,0.5966179105905673,0.3188045,0.23780358
servo,8,4,5,0.3132535257062063,1.6482668917348153,1.313149011140744,0.56587005,0.31387103
servo,8,6,2,0.3132535257062063,2.404408361758747,3.400856499920496,0.56922406,0.35562402
servo,9,2,2,-0.20609267987513535,0.27375004014527027,-0.17744923667028817,-0.04707089,-0.013625234
servo,7,6,5,-0.15627606815596662,0.8893655876354972,-0.02881439469432175,-0.20164715,0.27060553
servo,9,2,5,-0.20609267987513535,0.27375004014527027,-0.17744923667028817,-0.035393685,0.0028474927
servo,7,4,10,-0.15627606815596662,0.44219160794197215,-0.13701353213953363,-0.13763228,0.03376529
servo,9,2,10,-0.20609267987513535,0.27375004014527027,-0.17744923667028817,-0.11637312,-0.016367525
servo,9,4,2,-0.20609267987513535,0.5484542963074661,0.25172755333252966,0.17129011,0.240482
servo,9,4,5,-0.20609267987513535,0.5484542963074661,0.25172755333252966,0.12174198,0.22996452
servo,9,6,2,-0.20609267987513535,3.390266410847278,5.42000324989785,0.56259465,0.34394303
servo,3,6,10,0.11144504710717552,0.8674106471757628,-0.020520284040520375,-0.019410161,0.40576032
servo,8,6,5,0.3132535257062063,2.404408361758747,3.400856499920496,0.6873255,0.35024062
concrete,0,2,2,3.216374474383177,3.271102107644136,3.252664097934517,3.1932623,3.259447
servo,8,4,10,0.3132535257062063,1.6482668917348153,1.313149011140744,0.5251218,0.29994252
concrete,0,2,5,3.216374474383177,3.271102107644136,3.252664097934517,3.1295931,3.259744
concrete,0,2,10,3.216374474383177,3.271102107644136,3.252664097934517,3.1134264,3.2603152
concrete,0,4,2,3.216374474383177,3.3320991383790264,3.2971230794416346,3.2474647,3.312964
concrete,0,4,5,3.216374474383177,3.3320991383790264,3.2971230794416346,3.2776191,3.3126523
servo,9,4,10,-0.20609267987513535,0.5484542963074661,0.25172755333252966,0.05979991,0.21326107
concrete,0,6,2,3.216374474383177,3.374015604201046,3.322763413913526,3.2580323,3.3465369
servo,9,6,5,-0.20609267987513535,3.390266410847278,5.42000324989785,0.371932,0.3333469
concrete,1,2,2,3.2510622314246067,3.3128932924963266,3.2934768173819142,3.3244705,3.3019469
concrete,1,2,5,3.2510622314246067,3.3128932924963266,3.2934768173819142,3.2832518,3.3023777
concrete,1,2,10,3.2510622314246067,3.3128932924963266,3.2934768173819142,3.2619526,3.302351
concrete,1,4,2,3.2510622314246067,3.364939389912114,3.322516448516795,3.2932825,3.3438294
servo,4,6,10,0.13230444161114033,2.168662721378923,1.235758241578918,0.021446845,0.17042331
concrete,1,4,5,3.2510622314246067,3.364939389912114,3.322516448516795,3.2681885,3.34326
concrete,0,4,10,3.216374474383177,3.3320991383790264,3.2971230794416346,3.2321694,3.3122354
concrete,0,6,5,3.216374474383177,3.374015604201046,3.322763413913526,3.2694156,3.3467722
concrete,1,6,2,3.2510622314246067,3.3884055134465623,3.328089981258849,3.2961218,3.3587387
concrete,2,2,2,3.2407607194677492,3.282391368560299,3.2691379270174843,3.2501724,3.2743418
concrete,2,2,5,3.2407607194677492,3.282391368560299,3.2691379270174843,3.2170277,3.2738526
concrete,2,4,2,3.2407607194677492,3.339018614351473,3.305015280671787,3.2703722,3.3206942
concrete,2,2,10,3.2407607194677492,3.282391368560299,3.2691379270174843,3.1821861,3.2721536
concrete,2,4,5,3.2407607194677492,3.339018614351473,3.305015280671787,3.2684462,3.320536
servo,6,6,10,0.0541512347422288,2.1839426731748355,1.9145081611647314,0.83334106,0.49056652
concrete,2,6,2,3.2407607194677492,3.38386361199062,3.3320126373168435,3.2778707,3.354694
concrete,1,6,5,3.2510622314246067,3.3884055134465623,3.328089981258849,3.2902832,3.355862
servo,5,6,10,0.07882570460948432,1.067566335621256,0.41399630580224983,0.19676761,0.3733265
servo,7,6,10,-0.15627606815596662,0.8893655876354972,-0.02881439469432175,-0.11213878,0.26905203
concrete,3,2,2,3.244042702055246,3.315577203066474,3.3009828122925016,3.27675,3.3060973
concrete,1,4,10,3.2510622314246067,3.364939389912114,3.322516448516795,3.2844014,3.3439038
servo,8,6,10,0.3132535257062063,2.404408361758747,3.400856499920496,0.94711816,0.3432139
concrete,3,2,5,3.244042702055246,3.315577203066474,3.3009828122925016,3.2236183,3.3042188
concrete,3,4,2,3.244042702055246,3.3799818529537204,3.3502382818684686,3.3120747,3.3615084
concrete,3,2,10,3.244042702055246,3.315577203066474,3.3009828122925016,3.1992514,3.3044653
concrete,3,4,5,3.244042702055246,3.3799818529537204,3.3502382818684686,3.2811499,3.3584938
concrete,4,2,2,3.217350304392049,3.2736989048424086,3.25825061262062,3.2519495,3.268231
concrete,3,6,2,3.244042702055246,3.417049724913729,3.3699648117473893,3.330801,3.3934138
concrete,4,2,5,3.217350304392049,3.2736989048424086,3.25825061262062,3.2105258,3.2681684
concrete,2,6,5,3.2407607194677492,3.38386361199062,3.3320126373168435,3.2740798,3.3524086
concrete,4,2,10,3.217350304392049,3.2736989048424086,3.25825061262062,3.1532516,3.2682798
concrete,2,4,10,3.2407607194677492,3.339018614351473,3.305015280671787,3.255431,3.3176804
concrete,4,4,2,3.217350304392049,3.3397196920499614,3.303500509198049,3.2838562,3.3114085
concrete,4,4,5,3.217350304392049,3.3397196920499614,3.303500509198049,3.2802823,3.3112845
concrete,3,6,5,3.244042702055246,3.417049724913729,3.3699648117473893,3.3268466,3.3902771
concrete,4,6,2,3.217350304392049,3.3628828246490357,3.3214527122440822,3.2550485,3.338633
concrete,5,2,2,3.3085524201305043,3.372436995352556,3.3557068663202925,3.3399584,3.3551805
concrete,5,2,5,3.3085524201305043,3.372436995352556,3.3557068663202925,3.3176756,3.3550477
concrete,5,2,10,3.3085524201305043,3.372436995352556,3.3557068663202925,3.297895,3.3551648
concrete,3,4,10,3.244042702055246,3.3799818529537204,3.3502382818684686,3.2898898,3.3601573
concrete,5,4,2,3.3085524201305043,3.422205706059018,3.3916779887346635,3.3466928,3.3915894
servo,9,6,10,-0.20609267987513535,3.390266410847278,5.42000324989785,0.24782526,0.3164029
concrete,5,4,5,3.3085524201305043,3.422205706059018,3.3916779887346635,3.352405,3.3926
concrete,5,6,2,3.3085524201305043,3.453598760677165,3.4017841152562687,3.3719459,3.4072251
concrete,4,6,5,3.217350304392049,3.3628828246490357,3.3214527122440822,3.280336,3.338837
concrete,6,2,2,3.299120712173929,3.341645628620182,3.3250102337182152,3.316964,3.3241696
concrete,6,2,5,3.299120712173929,3.341645628620182,3.3250102337182152,3.2815456,3.321868
concrete,6,2,10,3.299120712173929,3.341645628620182,3.3250102337182152,3.245782,3.3217685
concrete,4,4,10,3.217350304392049,3.3397196920499614,3.303500509198049,3.2732775,3.3115904
concrete,6,4,2,3.299120712173929,3.3826221533010976,3.3459008548727396,3.2857227,3.349165
concrete,6,6,2,3.299120712173929,3.4135051119073228,3.362349390625709,3.3103034,3.3776011
concrete,6,4,5,3.299120712173929,3.3826221533010976,3.3459008548727396,3.2786043,3.3494773
concrete,5,6,5,3.3085524201305043,3.453598760677165,3.4017841152562687,3.375732,3.4082491
concrete,7,2,2,3.3982534295222817,3.450630009345651,3.4251046716607814,3.4108849,3.4247103
concrete,5,4,10,3.3085524201305043,3.422205706059018,3.3916779887346635,3.353707,3.391294
concrete,7,2,5,3.3982534295222817,3.450630009345651,3.4251046716607814,3.3997216,3.424464
concrete,7,2,10,3.3982534295222817,3.450630009345651,3.4251046716607814,3.403403,3.4247384
concrete,7,4,2,3.3982534295222817,3.467358660261281,3.424089999727548,3.398879,3.4308484
concrete,6,6,5,3.299120712173929,3.4135051119073228,3.362349390625709,3.3136485,3.3761098
concrete,7,4,5,3.3982534295222817,3.467358660261281,3.424089999727548,3.3910227,3.433752
concrete,6,4,10,3.299120712173929,3.3826221533010976,3.3459008548727396,3.2603636,3.3484738
concrete,7,6,2,3.3982534295222817,3.5039361611323465,3.439717477155196,3.4143162,3.4533007
concrete,8,2,2,3.1996375391827176,3.2555760484437224,3.231390120756103,3.1798387,3.241515
concrete,0,6,10,3.216374474383177,3.374015604201046,3.322763413913526,3.273546,3.3481286
concrete,8,2,5,3.1996375391827176,3.2555760484437224,3.231390120756103,3.1296594,3.2409935
concrete,8,2,10,3.1996375391827176,3.2555760484437224,3.231390120756103,3.04507,3.240784
concrete,8,4,2,3.1996375391827176,3.336264409580538,3.2840913893022505,3.2049146,3.3060794
concrete,7,6,5,3.3982534295222817,3.5039361611323465,3.439717477155196,3.4238865,3.4519405
concrete,8,4,5,3.1996375391827176,3.336264409580538,3.2840913893022505,3.2370484,3.3060043
concrete,8,6,2,3.1996375391827176,3.3809073778963126,3.3139761447142093,3.282607,3.3442585
concrete,7,4,10,3.3982534295222817,3.467358660261281,3.424089999727548,3.3837256,3.4341836
concrete,2,6,10,3.2407607194677492,3.38386361199062,3.3320126373168435,3.2870212,3.3530092
concrete,9,2,2,3.3001151420483548,3.351209642937033,3.3349540003485503,3.303175,3.3429222
concrete,9,2,5,3.3001151420483548,3.351209642937033,3.3349540003485503,3.2688508,3.3440626
concrete,1,6,10,3.2510622314246067,3.3884055134465623,3.328089981258849,3.2997034,3.3572993
concrete,9,4,2,3.3001151420483548,3.407462574561249,3.3681625847533376,3.3319895,3.3813303
concrete,9,4,5,3.3001151420483548,3.407462574561249,3.3681625847533376,3.2895265,3.379535
concrete,9,2,10,3.3001151420483548,3.351209642937033,3.3349540003485503,3.248232,3.3430643
concrete,9,6,2,3.3001151420483548,3.449319167423426,3.3962856212320296,3.3750422,3.4121592
concrete,8,4,10,3.1996375391827176,3.336264409580538,3.2840913893022505,3.1946228,3.3071573
concrete,8,6,5,3.1996375391827176,3.3809073778963126,3.3139761447142093,3.2455158,3.3466759
airfoil,0,2,2,2.4448170841484074,2.06019071571034,1.9543696903250278,1.910541,1.9493897
airfoil,0,2,5,2.4448170841484074,2.06019071571034,1.9543696903250278,1.9419868,1.9492725
airfoil,0,2,10,2.4448170841484074,2.06019071571034,1.9543696903250278,1.9058456,1.9500865
concrete,9,4,10,3.3001151420483548,3.407462574561249,3.3681625847533376,3.2777314,3.3779757
concrete,4,6,10,3.217350304392049,3.3628828246490357,3.3214527122440822,3.255914,3.3363416
airfoil,0,4,2,2.4448170841484074,2.362771297622641,2.110826898570092,2.095148,2.1357093
concrete,9,6,5,3.3001151420483548,3.449319167423426,3.3962856212320296,3.3629658,3.4074697
concrete,3,6,10,3.244042702055246,3.417049724913729,3.3699648117473893,3.3301554,3.3938065
airfoil,0,4,5,2.4448170841484074,2.362771297622641,2.110826898570092,2.0942576,2.13676
airfoil,1,2,2,2.4502608238909924,1.975163812526582,1.840354365695911,1.7921312,1.8290926
airfoil,0,6,2,2.4448170841484074,2.460461912512304,2.1117678706100635,2.141442,2.2253795
airfoil,1,2,5,2.4502608238909924,1.975163812526582,1.840354365695911,1.7642206,1.8309847
concrete,5,6,10,3.3085524201305043,3.453598760677165,3.4017841152562687,3.3761778,3.4061005
airfoil,1,2,10,2.4502608238909924,1.975163812526582,1.840354365695911,1.7482867,1.8307891
airfoil,1,4,2,2.4502608238909924,2.3058495476577576,2.092519231157764,2.071782,2.1221507
airfoil,1,4,5,2.4502608238909924,2.3058495476577576,2.092519231157764,2.0695403,2.1183531
airfoil,1,6,2,2.4502608238909924,2.491564060995375,2.2353530380109654,2.2477105,2.2925243
airfoil,0,4,10,2.4448170841484074,2.362771297622641,2.110826898570092,2.0762901,2.1358974
airfoil,0,6,5,2.4448170841484074,2.460461912512304,2.1117678706100635,2.1489592,2.2267296
airfoil,2,2,2,2.389573047976272,1.9343617247479923,1.8278070934395325,1.7416002,1.7900016
concrete,6,6,10,3.299120712173929,3.4135051119073228,3.362349390625709,3.3265457,3.3780117
airfoil,2,2,5,2.389573047976272,1.9343617247479923,1.8278070934395325,1.6969041,1.7902158
airfoil,2,2,10,2.389573047976272,1.9343617247479923,1.8278070934395325,1.6882303,1.7898159
airfoil,2,4,2,2.389573047976272,2.1434868301551786,1.9570402253807895,1.8635033,2.0166774
airfoil,2,4,5,2.389573047976272,2.1434868301551786,1.9570402253807895,1.8942508,2.0173512
airfoil,1,4,10,2.4502608238909924,2.3058495476577576,2.092519231157764,2.0602267,2.1183002
airfoil,2,6,2,2.389573047976272,2.2952482144201665,2.097196185536436,2.0206861,2.172738
airfoil,1,6,5,2.4502608238909924,2.491564060995375,2.2353530380109654,2.2343717,2.2718663
airfoil,3,2,2,2.4634767841829714,2.237788315655976,2.0851561358035586,1.9924612,2.0225444
airfoil,3,2,5,2.4634767841829714,2.237788315655976,2.0851561358035586,1.9929063,2.020512
concrete,7,6,10,3.3982534295222817,3.5039361611323465,3.439717477155196,3.4087448,3.452801
airfoil,3,2,10,2.4634767841829714,2.237788315655976,2.0851561358035586,2.0084865,2.023581
airfoil,3,4,2,2.4634767841829714,2.4531466033238973,2.2735092625540587,2.1708884,2.222384
airfoil,3,4,5,2.4634767841829714,2.4531466033238973,2.2735092625540587,2.1078048,2.2224944
airfoil,3,6,2,2.4634767841829714,2.61350350875639,2.4068646319406604,2.3315756,2.3121252
airfoil,2,6,5,2.389573047976272,2.2952482144201665,2.097196185536436,2.0572898,2.1706402
airfoil,4,2,2,2.5492729868750006,2.3512753212179947,2.1899669052664192,2.1252086,2.1187646
airfoil,2,4,10,2.389573047976272,2.1434868301551786,1.9570402253807895,1.8901529,2.0162058
airfoil,4,2,5,2.5492729868750006,2.3512753212179947,2.1899669052664192,2.1527598,2.1204653
airfoil,4,4,2,2.5492729868750006,2.6445094672213707,2.370447531676955,2.319087,2.2821195
airfoil,4,2,10,2.5492729868750006,2.3512753212179947,2.1899669052664192,2.071213,2.122855
concrete,8,6,10,3.1996375391827176,3.3809073778963126,3.3139761447142093,3.261966,3.3439503
airfoil,4,4,5,2.5492729868750006,2.6445094672213707,2.370447531676955,2.2810528,2.2859101
airfoil,3,6,5,2.4634767841829714,2.61350350875639,2.4068646319406604,2.3342872,2.316964
airfoil,3,4,10,2.4634767841829714,2.4531466033238973,2.2735092625540587,2.1476178,2.2158532
airfoil,4,6,2,2.5492729868750006,2.8608145070260225,2.5134544677888804,2.5171556,2.4435272
airfoil,5,2,2,2.4624506589245834,1.9737399230057882,1.8999924800484231,1.8591455,1.8956505
concrete,9,6,10,3.3001151420483548,3.449319167423426,3.3962856212320296,3.3705528,3.413211
airfoil,5,4,2,2.4624506589245834,2.250247614111406,2.0561441150909614,2.0309784,2.1322768
airfoil,5,2,5,2.4624506589245834,1.9737399230057882,1.8999924800484231,1.8313355,1.895498
airfoil,5,2,10,2.4624506589245834,1.9737399230057882,1.8999924800484231,1.8958054,1.8950065
airfoil,5,4,5,2.4624506589245834,2.250247614111406,2.0561441150909614,2.0223422,2.1315985
airfoil,4,6,5,2.5492729868750006,2.8608145070260225,2.5134544677888804,2.4981868,2.4415393
airfoil,5,6,2,2.4624506589245834,2.4443754581761117,2.135461991391353,2.126937,2.2663586
airfoil,6,2,2,2.452259238933197,1.9482314793410533,1.8390885260992234,1.7861215,1.8846608
airfoil,0,6,10,2.4448170841484074,2.460461912512304,2.1117678706100635,2.1232064,2.2124946
airfoil,4,4,10,2.5492729868750006,2.6445094672213707,2.370447531676955,2.3223536,2.2901158
airfoil,6,2,5,2.452259238933197,1.9482314793410533,1.8390885260992234,1.7611852,1.8849757
airfoil,6,2,10,2.452259238933197,1.9482314793410533,1.8390885260992234,1.7948649,1.882722
airfoil,6,4,2,2.452259238933197,2.211550149372276,2.014775602302521,1.9719123,2.1046166
airfoil,6,4,5,2.452259238933197,2.211550149372276,2.014775602302521,1.9745373,2.1037867
airfoil,6,6,2,2.452259238933197,2.3782523293962075,2.1095558242005947,2.1225436,2.2257183
airfoil,7,2,2,2.5117733385571266,2.1332060492532015,1.9250671553626137,1.877268,1.9351417
airfoil,5,6,5,2.4624506589245834,2.4443754581761117,2.135461991391353,2.1286435,2.2635732
airfoil,7,2,5,2.5117733385571266,2.1332060492532015,1.9250671553626137,1.9357132,1.9364738
airfoil,5,4,10,2.4624506589245834,2.250247614111406,2.0561441150909614,2.009103,2.1302543
airfoil,7,4,2,2.5117733385571266,2.311148047587179,2.0918893944319743,2.0465026,2.1396022
airfoil,7,2,10,2.5117733385571266,2.1332060492532015,1.9250671553626137,1.8896283,1.9330585
airfoil,1,6,10,2.4502608238909924,2.491564060995375,2.2353530380109654,2.2272942,2.268036
airfoil,6,4,10,2.452259238933197,2.211550149372276,2.014775602302521,1.9721403,2.1049476
airfoil,7,4,5,2.5117733385571266,2.311148047587179,2.0918893944319743,2.0273154,2.130817
airfoil,6,6,5,2.452259238933197,2.3782523293962075,2.1095558242005947,2.1494677,2.2240615
airfoil,7,6,2,2.5117733385571266,2.4704595671854466,2.166683679129038,2.1708412,2.254852
airfoil,8,2,2,2.4636232093635235,2.3528991429776664,2.1787321731443914,2.1172748,2.138199
airfoil,8,2,5,2.4636232093635235,2.3528991429776664,2.1787321731443914,2.1436014,2.1360059
airfoil,8,2,10,2.4636232093635235,2.3528991429776664,2.1787321731443914,2.1435955,2.136805
airfoil,8,4,2,2.4636232093635235,2.5193135019249002,2.2298149702180887,2.2260282,2.231598
airfoil,8,4,5,2.4636232093635235,2.5193135019249002,2.2298149702180887,2.2293348,2.2308612
airfoil,8,6,2,2.4636232093635235,2.5988927346055615,2.3004235734818304,2.3224456,2.3414996
airfoil,7,4,10,2.5117733385571266,2.311148047587179,2.0918893944319743,2.0601835,2.1320903
airfoil,3,6,10,2.4634767841829714,2.61350350875639,2.4068646319406604,2.3101718,2.3140426
airfoil,7,6,5,2.5117733385571266,2.4704595671854466,2.166683679129038,2.162335,2.250189
airfoil,9,2,2,2.4461128178993206,2.0566922548757933,1.9510676705839243,1.9061377,1.9457605
airfoil,9,2,5,2.4461128178993206,2.0566922548757933,1.9510676705839243,1.9018152,1.9495498
airfoil,9,2,10,2.4461128178993206,2.0566922548757933,1.9510676705839243,1.897298,1.9454749
airfoil,9,4,2,2.4461128178993206,2.3037016681468496,2.078676544469119,2.0605147,2.0798779
airfoil,9,4,5,2.4461128178993206,2.3037016681468496,2.078676544469119,2.0607126,2.0853221
airfoil,8,6,5,2.4636232093635235,2.5988927346055615,2.3004235734818304,2.3089929,2.3454652
airfoil,2,6,10,2.389573047976272,2.2952482144201665,2.097196185536436,1.9631127,2.166873
airfoil,8,4,10,2.4636232093635235,2.5193135019249002,2.2298149702180887,2.2369368,2.2317007
airfoil,4,6,10,2.5492729868750006,2.8608145070260225,2.5134544677888804,2.454811,2.4249923
airfoil,9,6,2,2.4461128178993206,2.428579547913921,2.1546794589155263,2.1418893,2.2564402
airfoil,5,6,10,2.4624506589245834,2.4443754581761117,2.135461991391353,2.1428556,2.2705655
airfoil,9,6,5,2.4461128178993206,2.428579547913921,2.1546794589155263,2.1466095,2.2431397
airfoil,9,4,10,2.4461128178993206,2.3037016681468496,2.078676544469119,2.0235958,2.0748763
airfoil,6,6,10,2.452259238933197,2.3782523293962075,2.1095558242005947,2.1019344,2.2173388
airfoil,7,6,10,2.5117733385571266,2.4704595671854466,2.166683679129038,2.1284537,2.2463949
airfoil,9,6,10,2.4461128178993206,2.428579547913921,2.1546794589155263,2.1403847,2.2397354
airfoil,8,6,10,2.4636232093635235,2.5988927346055615,2.3004235734818304,2.30871,2.345589
